cluster_id, type, deleted, created_at, updated_at, memory_max, machine_type.name
4,"compute",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","16.0","m4.xlarge"
4,"master",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","16.0","m4.xlarge"
4,"infra",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","30.5","r4.xlarge"
4,"master",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","16.0","m4.xlarge"
4,"infra",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","30.5","r4.xlarge"
4,"master",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","16.0","m4.xlarge"
4,"infra",true,"2018-03-02T21:15:21.000Z","2018-03-20T15:16:13.000Z","30.5","r4.xlarge"
4,"infra",true,"2018-03-20T17:15:24.000Z","2018-03-26T13:16:22.000Z","30.5","r4.xlarge"
4,"compute",true,"2018-03-20T17:15:24.000Z","2018-03-26T13:16:22.000Z","16.0","m4.xlarge"
4,"infra",true,"2018-03-20T17:15:24.000Z","2018-03-26T13:16:22.000Z","30.5","r4.xlarge"
4,"master",true,"2018-03-20T17:15:25.000Z","2018-03-26T13:16:22.000Z","16.0","m4.xlarge"
4,"infra",true,"2018-03-20T17:15:25.000Z","2018-03-26T13:16:23.000Z","30.5","r4.xlarge"
4,"compute",true,"2018-03-20T17:15:25.000Z","2018-03-26T13:16:23.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-03-20T17:15:25.000Z","2018-03-26T13:16:23.000Z","16.0","m4.xlarge"
4,"master",true,"2018-03-20T17:15:25.000Z","2018-03-26T13:16:23.000Z","16.0","m4.xlarge"
4,"master",true,"2018-03-20T17:15:25.000Z","2018-03-26T13:16:23.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-03-20T17:15:25.000Z","2018-03-26T13:16:23.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","r4.xlarge"
4,"master",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","r4.xlarge"
4,"compute",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","m4.xlarge"
4,"master",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","m4.xlarge"
4,"master",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-03-26T14:15:26.000Z","2018-03-26T14:16:30.000Z","0.0","r4.xlarge"
4,"master",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","16.0","m4.xlarge"
4,"infra",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","30.5","r4.xlarge"
4,"compute",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","16.0","m4.xlarge"
4,"infra",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","30.5","r4.xlarge"
4,"infra",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","30.5","r4.xlarge"
4,"compute",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","16.0","m4.xlarge"
4,"master",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","16.0","m4.xlarge"
4,"master",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-03-26T15:15:25.000Z","2018-05-25T17:16:28.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-05-25T18:15:26.000Z","2018-11-15T17:16:33.000Z","16.0","m4.xlarge"
4,"infra",true,"2018-05-25T18:15:26.000Z","2018-11-15T17:16:33.000Z","30.5","r4.xlarge"
4,"master",true,"2018-05-25T18:15:26.000Z","2018-11-15T17:16:33.000Z","16.0","m4.xlarge"
4,"compute",true,"2018-05-25T18:15:26.000Z","2018-11-15T17:16:33.000Z","16.0","m4.xlarge"
4,"master",true,"2018-05-25T18:15:26.000Z","2018-11-15T17:16:33.000Z","16.0","m4.xlarge"
